timestamp,src_ip,dst_ip,ip_version,header_length,tos,total_length,identification,ttl,protocol,checksum,ip_flags,fragment_offset,src_port,dst_port,seq,ack,data_offset,reserved,tcp_flags,window,urgent_pointer,src_bytes,dst_bytes,length
7938.921951,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49588.0,64.0,6.0,59172.0,DF,0.0,55832.0,64738.0,3267178604.0,87264367.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7938.921977,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,39461.0,64.0,6.0,15404.0,DF,0.0,55344.0,64738.0,3451208738.0,420389116.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7938.954547,192.168.1.70,192.168.1.3,4.0,5.0,0.0,92.0,39462.0,64.0,6.0,8633.0,DF,0.0,55344.0,64738.0,3451208738.0,420389116.0,8.0,0.0,PA,502.0,0.0,40.0,0.0,
7938.954817,192.168.1.3,192.168.1.90,4.0,5.0,0.0,94.0,49501.0,64.0,6.0,33790.0,DF,0.0,64738.0,35018.0,1114705718.0,148697302.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7938.954964,192.168.1.3,192.168.1.90,4.0,5.0,0.0,94.0,5275.0,64.0,6.0,33790.0,DF,0.0,64738.0,55832.0,87264367.0,3267178604.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7938.955085,192.168.1.3,192.168.1.70,4.0,5.0,0.0,94.0,16952.0,64.0,6.0,33770.0,DF,0.0,64738.0,55344.0,420389116.0,3451208778.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7938.957262,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54045.0,64.0,6.0,29043.0,DF,0.0,35018.0,64738.0,148697302.0,1114705760.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7938.958025,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49589.0,64.0,6.0,59058.0,DF,0.0,55832.0,64738.0,3267178604.0,87264409.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7938.959881,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,39463.0,64.0,6.0,15247.0,DF,0.0,55344.0,64738.0,3451208778.0,420389158.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7940.907507,192.168.1.70,192.168.1.3,4.0,5.0,0.0,98.0,39464.0,64.0,6.0,64490.0,DF,0.0,55344.0,64738.0,3451208778.0,420389158.0,8.0,0.0,PA,502.0,0.0,46.0,0.0,
7940.907947,192.168.1.3,192.168.1.70,4.0,5.0,0.0,94.0,16953.0,64.0,6.0,33770.0,DF,0.0,64738.0,55344.0,420389158.0,3451208824.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7940.911432,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,39465.0,64.0,6.0,11256.0,DF,0.0,55344.0,64738.0,3451208824.0,420389200.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7942.216338,192.168.1.90,192.168.1.3,4.0,5.0,224.0,38.0,10374.0,64.0,17.0,19396.0,DF,0.0,40197.0,64738.0,,,,,,,,18.0,0.0,18.0
7942.216476,192.168.1.90,192.168.1.3,4.0,5.0,160.0,118.0,54046.0,64.0,6.0,21334.0,DF,0.0,35018.0,64738.0,148697302.0,1114705760.0,8.0,0.0,PA,502.0,0.0,66.0,0.0,
7942.216749,192.168.1.3,192.168.1.90,4.0,5.0,128.0,38.0,14382.0,64.0,17.0,33745.0,DF,0.0,64738.0,40197.0,,,,,,,,10.0,0.0,18.0
7942.217094,192.168.1.3,192.168.1.90,4.0,5.0,0.0,94.0,49502.0,64.0,6.0,33790.0,DF,0.0,64738.0,35018.0,1114705760.0,148697368.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7942.219419,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54047.0,64.0,6.0,22410.0,DF,0.0,35018.0,64738.0,148697368.0,1114705802.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7944.931680,192.168.1.90,192.168.1.3,4.0,5.0,0.0,195.0,49590.0,64.0,6.0,40114.0,DF,0.0,55832.0,64738.0,3267178604.0,87264409.0,8.0,0.0,PA,502.0,0.0,143.0,0.0,
7944.932186,192.168.1.3,192.168.1.90,4.0,5.0,0.0,197.0,49503.0,64.0,6.0,33893.0,DF,0.0,64738.0,35018.0,1114705802.0,148697368.0,8.0,0.0,PA,502.0,0.0,145.0,0.0,
7944.932400,192.168.1.3,192.168.1.70,4.0,5.0,0.0,197.0,16954.0,64.0,6.0,33873.0,DF,0.0,64738.0,55344.0,420389200.0,3451208824.0,8.0,0.0,PA,502.0,0.0,145.0,0.0,
7944.932538,192.168.1.3,192.168.1.90,4.0,5.0,0.0,197.0,5276.0,64.0,6.0,33893.0,DF,0.0,64738.0,55832.0,87264409.0,3267178747.0,8.0,0.0,PA,502.0,0.0,145.0,0.0,
7944.934571,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54048.0,64.0,6.0,16834.0,DF,0.0,35018.0,64738.0,148697368.0,1114705947.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7944.935435,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49591.0,64.0,6.0,46814.0,DF,0.0,55832.0,64738.0,3267178747.0,87264554.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7944.936762,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,39466.0,64.0,6.0,3061.0,DF,0.0,55344.0,64738.0,3451208824.0,420389345.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.685769,192.168.1.90,192.168.1.3,4.0,5.0,0.0,98.0,49592.0,64.0,6.0,18539.0,DF,0.0,55832.0,64738.0,3267178747.0,87264554.0,8.0,0.0,PA,502.0,0.0,46.0,0.0,
7945.686209,192.168.1.3,192.168.1.90,4.0,5.0,0.0,94.0,5277.0,64.0,6.0,33790.0,DF,0.0,64738.0,55832.0,87264554.0,3267178793.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7945.688463,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49593.0,64.0,6.0,45218.0,DF,0.0,55832.0,64738.0,3267178793.0,87264596.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.934797,192.168.1.90,192.168.1.3,4.0,5.0,0.0,152.0,49594.0,64.0,6.0,45423.0,DF,0.0,55832.0,64738.0,3267178793.0,87264596.0,8.0,0.0,PA,502.0,0.0,100.0,0.0,
7945.935219,192.168.1.3,192.168.1.90,4.0,5.0,0.0,154.0,49504.0,64.0,6.0,33850.0,DF,0.0,64738.0,35018.0,1114705947.0,148697368.0,8.0,0.0,PA,502.0,0.0,102.0,0.0,
7945.935414,192.168.1.3,192.168.1.70,4.0,5.0,0.0,154.0,16955.0,64.0,6.0,33830.0,DF,0.0,64738.0,55344.0,420389345.0,3451208824.0,8.0,0.0,PA,502.0,0.0,102.0,0.0,
7945.935561,192.168.1.3,192.168.1.90,4.0,5.0,0.0,154.0,5278.0,64.0,6.0,33850.0,DF,0.0,64738.0,55832.0,87264596.0,3267178893.0,8.0,0.0,PA,502.0,0.0,102.0,0.0,
7945.937655,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54049.0,64.0,6.0,14726.0,DF,0.0,35018.0,64738.0,148697368.0,1114706049.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.939118,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,39467.0,64.0,6.0,955.0,DF,0.0,55344.0,64738.0,3451208824.0,420389447.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.939148,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49595.0,64.0,6.0,44517.0,DF,0.0,55832.0,64738.0,3267178893.0,87264698.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.969774,192.168.1.70,192.168.1.3,4.0,5.0,0.0,204.0,39468.0,64.0,6.0,41331.0,DF,0.0,55344.0,64738.0,3451208824.0,420389447.0,8.0,0.0,PA,502.0,0.0,152.0,0.0,
7945.970108,192.168.1.3,192.168.1.90,4.0,5.0,0.0,206.0,49505.0,64.0,6.0,33902.0,DF,0.0,64738.0,35018.0,1114706049.0,148697368.0,8.0,0.0,PA,502.0,0.0,154.0,0.0,
7945.970286,192.168.1.3,192.168.1.90,4.0,5.0,0.0,206.0,5279.0,64.0,6.0,33902.0,DF,0.0,64738.0,55832.0,87264698.0,3267178893.0,8.0,0.0,PA,502.0,0.0,154.0,0.0,
7945.970422,192.168.1.3,192.168.1.70,4.0,5.0,0.0,206.0,16956.0,64.0,6.0,33882.0,DF,0.0,64738.0,55344.0,420389447.0,3451208976.0,8.0,0.0,PA,502.0,0.0,154.0,0.0,
7945.972384,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54050.0,64.0,6.0,14503.0,DF,0.0,35018.0,64738.0,148697368.0,1114706203.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.973275,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49596.0,64.0,6.0,44294.0,DF,0.0,55832.0,64738.0,3267178893.0,87264852.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.973305,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,39469.0,64.0,6.0,575.0,DF,0.0,55344.0,64738.0,3451208976.0,420389601.0,8.0,0.0,RA,502.0,0.0,0.0,0.0,
7945.973651,192.168.1.3,192.168.1.90,4.0,5.0,0.0,82.0,49506.0,64.0,6.0,33778.0,DF,0.0,64738.0,35018.0,1114706203.0,148697368.0,8.0,0.0,PA,502.0,0.0,30.0,0.0,
7945.973786,192.168.1.3,192.168.1.90,4.0,5.0,0.0,82.0,5280.0,64.0,6.0,33778.0,DF,0.0,64738.0,55832.0,87264852.0,3267178893.0,8.0,0.0,PA,502.0,0.0,30.0,0.0,
7945.976617,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54051.0,64.0,6.0,14466.0,DF,0.0,35018.0,64738.0,148697368.0,1114706233.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7945.976653,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49597.0,64.0,6.0,44257.0,DF,0.0,55832.0,64738.0,3267178893.0,87264882.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
7947.216671,192.168.1.90,192.168.1.3,4.0,5.0,224.0,38.0,10397.0,64.0,17.0,24482.0,DF,0.0,40197.0,64738.0,,,,,,,,18.0,0.0,18.0
7947.216965,192.168.1.3,192.168.1.90,4.0,5.0,128.0,38.0,14640.0,64.0,17.0,33745.0,DF,0.0,64738.0,40197.0,,,,,,,,10.0,0.0,18.0
7947.219168,192.168.1.90,192.168.1.3,4.0,5.0,160.0,118.0,54052.0,64.0,6.0,43719.0,DF,0.0,35018.0,64738.0,148697368.0,1114706233.0,8.0,0.0,PA,502.0,0.0,66.0,0.0,
7947.219552,192.168.1.3,192.168.1.90,4.0,5.0,0.0,94.0,49507.0,64.0,6.0,33790.0,DF,0.0,64738.0,35018.0,1114706233.0,148697434.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7947.228114,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54053.0,64.0,6.0,11863.0,DF,0.0,35018.0,64738.0,148697434.0,1114706275.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7949.976974,192.168.1.70,192.168.1.3,4.0,5.0,0.0,60.0,41639.0,64.0,6.0,61073.0,DF,0.0,34928.0,64738.0,3321334680.0,0.0,10.0,0.0,S,65280.0,0.0,0.0,0.0,
7949.977197,192.168.1.3,192.168.1.70,4.0,5.0,0.0,60.0,0.0,64.0,6.0,33736.0,DF,0.0,64738.0,34928.0,762044414.0,3321334681.0,10.0,0.0,SA,64704.0,0.0,0.0,0.0,
7949.981331,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41640.0,64.0,6.0,41574.0,DF,0.0,34928.0,64738.0,3321334681.0,762044415.0,8.0,0.0,A,510.0,0.0,0.0,0.0,
7949.981922,192.168.1.70,192.168.1.3,4.0,5.0,0.0,569.0,41641.0,64.0,6.0,13698.0,DF,0.0,34928.0,64738.0,3321334681.0,762044415.0,8.0,0.0,PA,510.0,0.0,517.0,0.0,
7949.982014,192.168.1.3,192.168.1.70,4.0,5.0,0.0,52.0,23020.0,64.0,6.0,33728.0,DF,0.0,64738.0,34928.0,762044415.0,3321335198.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7949.982507,192.168.1.3,192.168.1.70,4.0,5.0,0.0,151.0,23021.0,64.0,6.0,33827.0,DF,0.0,64738.0,34928.0,762044415.0,3321335198.0,8.0,0.0,PA,502.0,0.0,99.0,0.0,
7949.985480,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41642.0,64.0,6.0,40949.0,DF,0.0,34928.0,64738.0,3321335198.0,762044514.0,8.0,0.0,A,510.0,0.0,0.0,0.0,
7949.986081,192.168.1.70,192.168.1.3,4.0,5.0,0.0,575.0,41643.0,64.0,6.0,44586.0,DF,0.0,34928.0,64738.0,3321335198.0,762044514.0,8.0,0.0,PA,510.0,0.0,523.0,0.0,
7949.986143,192.168.1.3,192.168.1.70,4.0,5.0,0.0,52.0,23022.0,64.0,6.0,33728.0,DF,0.0,64738.0,34928.0,762044514.0,3321335721.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.001150,192.168.1.3,192.168.1.70,4.0,5.0,0.0,1400.0,23023.0,64.0,6.0,35076.0,DF,0.0,64738.0,34928.0,762044514.0,3321335721.0,8.0,0.0,A,502.0,0.0,1348.0,0.0,
7950.001244,192.168.1.3,192.168.1.70,4.0,5.0,0.0,206.0,23024.0,64.0,6.0,33882.0,DF,0.0,64738.0,34928.0,762045862.0,3321335721.0,8.0,0.0,PA,502.0,0.0,154.0,0.0,
7950.004688,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41644.0,64.0,6.0,39048.0,DF,0.0,34928.0,64738.0,3321335721.0,762045862.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.004713,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41645.0,64.0,6.0,38895.0,DF,0.0,34928.0,64738.0,3321335721.0,762046016.0,8.0,0.0,A,501.0,0.0,0.0,0.0,
7950.005758,192.168.1.70,192.168.1.3,4.0,5.0,0.0,156.0,41646.0,64.0,6.0,17503.0,DF,0.0,34928.0,64738.0,3321335721.0,762046016.0,8.0,0.0,PA,502.0,0.0,104.0,0.0,
7950.005796,192.168.1.3,192.168.1.70,4.0,5.0,0.0,52.0,23025.0,64.0,6.0,33728.0,DF,0.0,64738.0,34928.0,762046016.0,3321335825.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.006137,192.168.1.3,192.168.1.70,4.0,5.0,0.0,291.0,23026.0,64.0,6.0,33967.0,DF,0.0,64738.0,34928.0,762046016.0,3321335825.0,8.0,0.0,PA,502.0,0.0,239.0,0.0,
7950.006759,192.168.1.3,192.168.1.70,4.0,5.0,0.0,291.0,23027.0,64.0,6.0,33967.0,DF,0.0,64738.0,34928.0,762046255.0,3321335825.0,8.0,0.0,PA,502.0,0.0,239.0,0.0,
7950.007805,192.168.1.70,192.168.1.3,4.0,5.0,0.0,242.0,41647.0,64.0,6.0,25367.0,DF,0.0,34928.0,64738.0,3321335825.0,762046016.0,8.0,0.0,PA,502.0,0.0,190.0,0.0,
7950.007860,192.168.1.3,192.168.1.70,4.0,5.0,0.0,52.0,23028.0,64.0,6.0,33728.0,DF,0.0,64738.0,34928.0,762046494.0,3321336015.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.008080,192.168.1.3,192.168.1.70,4.0,5.0,0.0,134.0,23029.0,64.0,6.0,33810.0,DF,0.0,64738.0,34928.0,762046494.0,3321336015.0,8.0,0.0,PA,502.0,0.0,82.0,0.0,
7950.008159,192.168.1.3,192.168.1.70,4.0,5.0,0.0,174.0,23030.0,64.0,6.0,33850.0,DF,0.0,64738.0,34928.0,762046576.0,3321336015.0,8.0,0.0,PA,502.0,0.0,122.0,0.0,
7950.008291,192.168.1.3,192.168.1.90,4.0,5.0,0.0,93.0,49508.0,64.0,6.0,33789.0,DF,0.0,64738.0,35018.0,1114706275.0,148697434.0,8.0,0.0,PA,502.0,0.0,41.0,0.0,
7950.008350,192.168.1.3,192.168.1.90,4.0,5.0,0.0,93.0,5281.0,64.0,6.0,33789.0,DF,0.0,64738.0,55832.0,87264882.0,3267178893.0,8.0,0.0,PA,502.0,0.0,41.0,0.0,
7950.009109,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41648.0,64.0,6.0,38352.0,DF,0.0,34928.0,64738.0,3321336015.0,762046255.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.009164,192.168.1.3,192.168.1.70,4.0,5.0,0.0,600.0,23031.0,64.0,6.0,34276.0,DF,0.0,64738.0,34928.0,762046698.0,3321336015.0,8.0,0.0,PA,502.0,0.0,548.0,0.0,
7950.009463,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41649.0,64.0,6.0,38112.0,DF,0.0,34928.0,64738.0,3321336015.0,762046494.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.011133,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41650.0,64.0,6.0,38026.0,DF,0.0,34928.0,64738.0,3321336015.0,762046576.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.011970,192.168.1.70,192.168.1.3,4.0,5.0,0.0,98.0,41651.0,64.0,6.0,23843.0,DF,0.0,34928.0,64738.0,3321336015.0,762046576.0,8.0,0.0,PA,502.0,0.0,46.0,0.0,
7950.012025,192.168.1.3,192.168.1.70,4.0,5.0,0.0,52.0,23032.0,64.0,6.0,33728.0,DF,0.0,64738.0,34928.0,762047246.0,3321336061.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.011985,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54054.0,64.0,6.0,6246.0,DF,0.0,35018.0,64738.0,148697434.0,1114706316.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.012156,192.168.1.3,192.168.1.70,4.0,5.0,0.0,94.0,23033.0,64.0,6.0,33770.0,DF,0.0,64738.0,34928.0,762047246.0,3321336061.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7950.012483,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49598.0,64.0,6.0,36145.0,DF,0.0,55832.0,64738.0,3267178893.0,87264923.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.013097,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41652.0,64.0,6.0,37308.0,DF,0.0,34928.0,64738.0,3321336061.0,762047246.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7950.058245,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41653.0,64.0,6.0,37217.0,DF,0.0,34928.0,64738.0,3321336061.0,762047288.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
7951.983741,192.168.1.70,192.168.1.3,4.0,5.0,0.0,84.0,41654.0,64.0,6.0,16080.0,DF,0.0,34928.0,64738.0,3321336061.0,762047288.0,8.0,0.0,PA,502.0,0.0,32.0,0.0,
7951.984237,192.168.1.3,192.168.1.90,4.0,5.0,0.0,86.0,49509.0,64.0,6.0,33782.0,DF,0.0,64738.0,35018.0,1114706316.0,148697434.0,8.0,0.0,PA,502.0,0.0,34.0,0.0,
7951.984459,192.168.1.3,192.168.1.90,4.0,5.0,0.0,86.0,5282.0,64.0,6.0,33782.0,DF,0.0,64738.0,55832.0,87264923.0,3267178893.0,8.0,0.0,PA,502.0,0.0,34.0,0.0,
7951.984593,192.168.1.3,192.168.1.70,4.0,5.0,0.0,86.0,23034.0,64.0,6.0,33762.0,DF,0.0,64738.0,34928.0,762047288.0,3321336093.0,8.0,0.0,PA,502.0,0.0,34.0,0.0,
7951.988096,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54055.0,64.0,6.0,2260.0,DF,0.0,35018.0,64738.0,148697434.0,1114706350.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7951.988133,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41655.0,64.0,6.0,33250.0,DF,0.0,34928.0,64738.0,3321336093.0,762047322.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7951.988160,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49599.0,64.0,6.0,32160.0,DF,0.0,55832.0,64738.0,3267178893.0,87264957.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7952.213798,192.168.1.90,192.168.1.3,4.0,5.0,224.0,38.0,10673.0,64.0,17.0,21141.0,DF,0.0,40197.0,64738.0,,,,,,,,18.0,0.0,18.0
7952.213887,192.168.1.90,192.168.1.3,4.0,5.0,160.0,118.0,54056.0,64.0,6.0,1817.0,DF,0.0,35018.0,64738.0,148697434.0,1114706350.0,8.0,0.0,PA,502.0,0.0,66.0,0.0,
7952.214139,192.168.1.3,192.168.1.90,4.0,5.0,128.0,38.0,15820.0,64.0,17.0,33745.0,DF,0.0,64738.0,40197.0,,,,,,,,10.0,0.0,18.0
7952.214485,192.168.1.3,192.168.1.90,4.0,5.0,0.0,94.0,49510.0,64.0,6.0,33790.0,DF,0.0,64738.0,35018.0,1114706350.0,148697500.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7952.216959,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54057.0,64.0,6.0,1692.0,DF,0.0,35018.0,64738.0,148697500.0,1114706392.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7953.952979,192.168.1.90,192.168.1.3,4.0,5.0,0.0,151.0,49600.0,64.0,6.0,18733.0,DF,0.0,55832.0,64738.0,3267178893.0,87264957.0,8.0,0.0,PA,502.0,0.0,99.0,0.0,
7953.953430,192.168.1.3,192.168.1.90,4.0,5.0,0.0,153.0,49511.0,64.0,6.0,33849.0,DF,0.0,64738.0,35018.0,1114706392.0,148697500.0,8.0,0.0,PA,502.0,0.0,101.0,0.0,
7953.953632,192.168.1.3,192.168.1.70,4.0,5.0,0.0,153.0,23035.0,64.0,6.0,33829.0,DF,0.0,64738.0,34928.0,762047322.0,3321336093.0,8.0,0.0,PA,502.0,0.0,101.0,0.0,
7953.953771,192.168.1.3,192.168.1.90,4.0,5.0,0.0,153.0,5283.0,64.0,6.0,33849.0,DF,0.0,64738.0,55832.0,87264957.0,3267178992.0,8.0,0.0,PA,502.0,0.0,101.0,0.0,
7953.957150,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41656.0,64.0,6.0,29212.0,DF,0.0,34928.0,64738.0,3321336093.0,762047423.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7953.957184,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54058.0,64.0,6.0,63648.0,DF,0.0,35018.0,64738.0,148697500.0,1114706493.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7953.958131,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49601.0,64.0,6.0,28020.0,DF,0.0,55832.0,64738.0,3267178992.0,87265058.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7955.693568,192.168.1.90,192.168.1.3,4.0,5.0,0.0,98.0,49602.0,64.0,6.0,64853.0,DF,0.0,55832.0,64738.0,3267178992.0,87265058.0,8.0,0.0,PA,502.0,0.0,46.0,0.0,
7955.693952,192.168.1.3,192.168.1.90,4.0,5.0,0.0,94.0,5284.0,64.0,6.0,33790.0,DF,0.0,64738.0,55832.0,87265058.0,3267179038.0,8.0,0.0,PA,502.0,0.0,42.0,0.0,
7955.696385,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49603.0,64.0,6.0,24454.0,DF,0.0,55832.0,64738.0,3267179038.0,87265100.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7956.000631,192.168.1.70,192.168.1.3,4.0,5.0,0.0,116.0,41657.0,64.0,6.0,29139.0,DF,0.0,34928.0,64738.0,3321336093.0,762047423.0,8.0,0.0,PA,502.0,0.0,64.0,0.0,
7956.001083,192.168.1.3,192.168.1.90,4.0,5.0,0.0,118.0,49512.0,64.0,6.0,33814.0,DF,0.0,64738.0,35018.0,1114706493.0,148697500.0,8.0,0.0,PA,502.0,0.0,66.0,0.0,
7956.001287,192.168.1.3,192.168.1.90,4.0,5.0,0.0,118.0,5285.0,64.0,6.0,33814.0,DF,0.0,64738.0,55832.0,87265100.0,3267179038.0,8.0,0.0,PA,502.0,0.0,66.0,0.0,
7956.001416,192.168.1.3,192.168.1.70,4.0,5.0,0.0,118.0,23036.0,64.0,6.0,33794.0,DF,0.0,64738.0,34928.0,762047423.0,3321336157.0,8.0,0.0,PA,502.0,0.0,66.0,0.0,
7956.003905,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54059.0,64.0,6.0,59486.0,DF,0.0,35018.0,64738.0,148697500.0,1114706559.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7956.005576,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49604.0,64.0,6.0,23771.0,DF,0.0,55832.0,64738.0,3267179038.0,87265166.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7956.005607,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41658.0,64.0,6.0,24986.0,DF,0.0,34928.0,64738.0,3321336157.0,762047489.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7956.005633,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,41659.0,64.0,6.0,24982.0,DF,0.0,34928.0,64738.0,3321336157.0,762047489.0,8.0,0.0,RA,502.0,0.0,0.0,0.0,
7956.006039,192.168.1.3,192.168.1.90,4.0,5.0,0.0,82.0,49513.0,64.0,6.0,33778.0,DF,0.0,64738.0,35018.0,1114706559.0,148697500.0,8.0,0.0,PA,502.0,0.0,30.0,0.0,
7956.006182,192.168.1.3,192.168.1.90,4.0,5.0,0.0,82.0,5286.0,64.0,6.0,33778.0,DF,0.0,64738.0,55832.0,87265166.0,3267179038.0,8.0,0.0,PA,502.0,0.0,30.0,0.0,
7956.009086,192.168.1.90,192.168.1.3,4.0,5.0,160.0,52.0,54060.0,64.0,6.0,59446.0,DF,0.0,35018.0,64738.0,148697500.0,1114706589.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7956.009123,192.168.1.90,192.168.1.3,4.0,5.0,0.0,52.0,49605.0,64.0,6.0,23732.0,DF,0.0,55832.0,64738.0,3267179038.0,87265196.0,8.0,0.0,A,502.0,0.0,0.0,0.0,
7957.009681,192.168.1.70,192.168.1.3,4.0,5.0,0.0,60.0,19673.0,64.0,6.0,24150.0,DF,0.0,43130.0,64738.0,2380077173.0,0.0,10.0,0.0,S,65280.0,0.0,0.0,0.0,
7957.009892,192.168.1.3,192.168.1.70,4.0,5.0,0.0,60.0,0.0,64.0,6.0,33736.0,DF,0.0,64738.0,43130.0,1667020624.0,2380077174.0,10.0,0.0,SA,64704.0,0.0,0.0,0.0,
7957.012067,192.168.1.70,192.168.1.3,4.0,5.0,0.0,52.0,19674.0,64.0,6.0,59753.0,DF,0.0,43130.0,64738.0,2380077174.0,1667020625.0,8.0,0.0,A,510.0,0.0,0.0,0.0,
7957.012944,192.168.1.70,192.168.1.3,4.0,5.0,0.0,569.0,19675.0,64.0,6.0,30523.0,DF,0.0,43130.0,64738.0,2380077174.0,1667020625.0,8.0,0.0,PA,510.0,0.0,517.0,0.0,
